"person","timePeriod","office","dbin","dbout"
"http://dbpedia.org/resource/Tom_Thabane","http://dbpedia.org/resource/Tom_Thabane__1","Prime Minister of Lesotho","37","40"
"http://dbpedia.org/resource/Beslan_Butba","http://dbpedia.org/resource/Beslan_Butba__1","Prime Minister of Abkhazia","9","34"
"http://dbpedia.org/resource/Xanana_Gusmão","http://dbpedia.org/resource/Xanana_Gusmão__1","Prime Minister of East Timor","181","111"
"http://dbpedia.org/resource/D._M._Jayaratne","http://dbpedia.org/resource/D._M._Jayaratne__1","Prime Minister of Sri Lanka","61","83"
"http://dbpedia.org/resource/Alberto_Vaquina","http://dbpedia.org/resource/Alberto_Vaquina__1","Prime Minister of Mozambique","17","21"
"http://dbpedia.org/resource/Chung_Hong-won","http://dbpedia.org/resource/Chung_Hong-won__1","Prime Minister of South Korea","-1","-1"
"http://dbpedia.org/resource/Moussa_Mara","http://dbpedia.org/resource/Moussa_Mara__1","Prime Minister of Mali","-1","-1"
"http://dbpedia.org/resource/Roger_Kolo","http://dbpedia.org/resource/Roger_Kolo__1","Prime Minister of Madagascar","-1","-1"
"http://dbpedia.org/resource/Joe_Natuman","http://dbpedia.org/resource/Joe_Natuman__1","Prime Minister of Vanuatu","7","18"
"http://dbpedia.org/resource/Sam_Hinds","http://dbpedia.org/resource/Sam_Hinds__1","Prime Minister of Guyana","82","63"
"http://dbpedia.org/resource/Lee_Wan-koo","http://dbpedia.org/resource/Lee_Wan-koo__1","Prime Minister of South Korea","-1","-1"
"http://dbpedia.org/resource/Helle_Thorning-Schmidt","http://dbpedia.org/resource/Helle_Thorning-Schmidt__1","Prime Minister of Denmark","128","135"
"http://dbpedia.org/resource/Özkan_Yorgancıoğlu","http://dbpedia.org/resource/Özkan_Yorgancıoğlu__1","Prime Minister of Northern Cyprus","10","20"
"http://dbpedia.org/resource/Ana_Jara","http://dbpedia.org/resource/Ana_Jara__1","Prime Minister of Peru","-1","-1"
"http://dbpedia.org/resource/Omar_al-Hassi","http://dbpedia.org/resource/Omar_al-Hassi__1","Prime Minister of Libya","-1","-1"
"http://dbpedia.org/resource/Nermin_Nikšić","http://dbpedia.org/resource/Nermin_Nikšić__1","Prime Minister of the Federation of Bosnia and Herzegovina","20","78"
"http://dbpedia.org/resource/Vjekoslav_Bevanda","http://dbpedia.org/resource/Vjekoslav_Bevanda__2","Prime Minister of Bosnia and Herzegovina","50","47"
"http://dbpedia.org/resource/Kwesi_Ahoomey-Zunu","http://dbpedia.org/resource/Kwesi_Ahoomey-Zunu__1","Prime Minister of Togo","17","21"
"http://dbpedia.org/resource/Domingos_Simões_Pereira","http://dbpedia.org/resource/Domingos_Simões_Pereira__1","Prime Minister of Guinea-Bissau","-1","-1"
"http://dbpedia.org/resource/Mizengo_Pinda","http://dbpedia.org/resource/Mizengo_Pinda__1","Prime Minister of Tanzania","41","55"
"http://dbpedia.org/resource/Kaj_Leo_Johannesen","http://dbpedia.org/resource/Kaj_Leo_Johannesen__1","Prime Minister of the Faroe Islands","41","71"
"http://dbpedia.org/resource/Ewa_Kopacz","http://dbpedia.org/resource/Ewa_Kopacz__1","Prime Minister of Poland","30","62"
"http://dbpedia.org/resource/Premiership_of_Stephen_Harper","http://dbpedia.org/resource/Premiership_of_Stephen_Harper__1","Prime Minister of Canada","33","165"
"http://dbpedia.org/resource/Mohamed_Said_Fofana","http://dbpedia.org/resource/Mohamed_Said_Fofana__1","Prime Minister of Guinea","21","18"
"http://dbpedia.org/resource/Victor_Ponta","http://dbpedia.org/resource/Victor_Ponta__1","Prime Minister of Romania","109","136"
"http://dbpedia.org/resource/Baciro_Djá","http://dbpedia.org/resource/Baciro_Djá__1","Prime Minister of Guinea-Bissau","4","9"
"http://dbpedia.org/resource/Abbott_Government","http://dbpedia.org/resource/Abbott_Government__1","Prime Minister of Australia","-1","-1"
"http://dbpedia.org/resource/Tatiana_Turanskaya","http://dbpedia.org/resource/Tatiana_Turanskaya__1","Prime Minister of Transnistria","-1","-1"
"http://dbpedia.org/resource/Kalzeubet_Pahimi_Deubet","http://dbpedia.org/resource/Kalzeubet_Pahimi_Deubet__1","Prime Minister of Chad","-1","-1"
"http://dbpedia.org/resource/Sato_Kilman","http://dbpedia.org/resource/Sato_Kilman__1","Prime Minister of Vanuatu","55","48"
"http://dbpedia.org/resource/Evans_Paul","http://dbpedia.org/resource/Evans_Paul__1","Prime Minister of Haiti","8","15"
"http://dbpedia.org/resource/Portia_Simpson-Miller","http://dbpedia.org/resource/Portia_Simpson-Miller__3","Prime Minister of Jamaica","121","106"
"http://dbpedia.org/resource/Laimdota_Straujuma","http://dbpedia.org/resource/Laimdota_Straujuma__1","Prime Minister of Latvia","2","23"
