"person","place","date"
"http://dbpedia.org/resource/M'hamed_Benguettaf","http://dbpedia.org/resource/Algiers","1938"
"http://dbpedia.org/resource/Nora_Denney","http://dbpedia.org/resource/Kansas_City,_Missouri",1927-09-03
"http://dbpedia.org/resource/Rachid_Aftouche","http://dbpedia.org/resource/Algiers",1933-11-02
"http://dbpedia.org/resource/Steve_Baack","http://dbpedia.org/resource/Ames,_Iowa",1960-11-16
"http://dbpedia.org/resource/Thomas_Dunn_(musician)","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1925-12-21
"http://dbpedia.org/resource/Bob_Steele_(broadcaster)","http://dbpedia.org/resource/Kansas_City,_Missouri","1911"
"http://dbpedia.org/resource/Bob_Steele_(broadcaster)","http://dbpedia.org/resource/Kansas_City,_Missouri",1911-07-13
"http://dbpedia.org/resource/Watch_Burnham","http://dbpedia.org/resource/Albion,_Michigan",1860-05-20
"http://dbpedia.org/resource/Brahim_Boudebouda","http://dbpedia.org/resource/Algiers",1990-08-28
"http://dbpedia.org/resource/Jennie_Lee_(dancer)","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-10-23
"http://dbpedia.org/resource/Joseph_Vincent_Sullivan","http://dbpedia.org/resource/Kansas_City,_Missouri",1919-08-15
"http://dbpedia.org/resource/Marguerite_Churchill","http://dbpedia.org/resource/Kansas_City,_Missouri",1910-12-25
"http://dbpedia.org/resource/Michael_Rosbash","http://dbpedia.org/resource/Kansas_City,_Missouri",1944-03-07
"http://dbpedia.org/resource/Ray_Chang_(baseball)","http://dbpedia.org/resource/Kansas_City,_Missouri",1983-08-24
"http://dbpedia.org/resource/Seven_(record_producer)","http://dbpedia.org/resource/Kansas_City,_Missouri",1980-01-06
"http://dbpedia.org/resource/Seven_(record_producer)","http://dbpedia.org/resource/Kansas_City,_Missouri","1981"
"http://dbpedia.org/resource/William_Joshua_Blackmon","http://dbpedia.org/resource/Albion,_Michigan",1921-04-20
"http://dbpedia.org/resource/Andy_Ashby","http://dbpedia.org/resource/Kansas_City,_Missouri",1967-07-11
"http://dbpedia.org/resource/X_Brands","http://dbpedia.org/resource/Kansas_City,_Missouri",1927-07-24
"http://dbpedia.org/resource/Lori_Saunders","http://dbpedia.org/resource/Kansas_City,_Missouri",1941-10-04
"http://dbpedia.org/resource/Shane_White","http://dbpedia.org/resource/Alexandria,_Louisiana",1970-08-24
"http://dbpedia.org/resource/Todd_Taylor","http://dbpedia.org/resource/Ames,_Iowa",1966-05-21
"http://dbpedia.org/resource/Dick_Gibbs_(basketball)","http://dbpedia.org/resource/Ames,_Iowa",1948-12-20
"http://dbpedia.org/resource/Hadj_Bouchiba","http://dbpedia.org/resource/Algiers","1903"
"http://dbpedia.org/resource/Hamid_Bernaoui","http://dbpedia.org/resource/Algiers",1937-12-03
"http://dbpedia.org/resource/Lamar_White","http://dbpedia.org/resource/Alexandria,_Louisiana",1982-05-05
"http://dbpedia.org/resource/Taïg_Khris","http://dbpedia.org/resource/Algiers",1975-07-27
"http://dbpedia.org/resource/Elaine_Joyce","http://dbpedia.org/resource/Kansas_City,_Missouri",1945-12-19
"http://dbpedia.org/resource/Ellen_Drew","http://dbpedia.org/resource/Kansas_City,_Missouri",1915-11-23
"http://dbpedia.org/resource/Édouard-Henri_Avril","http://dbpedia.org/resource/Algiers",1849-05-21
"http://dbpedia.org/resource/Hadj_Abderrahmane","http://dbpedia.org/resource/Algiers","1941"
"http://dbpedia.org/resource/Mohammed_Racim","http://dbpedia.org/resource/Algiers",1896-06-24
"http://dbpedia.org/resource/Sidney_Loeb","http://dbpedia.org/resource/Kansas_City,_Missouri","1917"
"http://dbpedia.org/resource/Johnny_Harra","http://dbpedia.org/resource/Kansas_City,_Missouri",1946-07-11
"http://dbpedia.org/resource/Tony_Faeth","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1893-07-09
"http://dbpedia.org/resource/Donna_Baier_Stein","http://dbpedia.org/resource/Kansas_City,_Missouri",1951-01-05
"http://dbpedia.org/resource/Ivan_Duranthon","http://dbpedia.org/resource/Algiers",1897-02-27
"http://dbpedia.org/resource/Kevin_Warren_Sloan","http://dbpedia.org/resource/Kansas_City,_Missouri",1957-12-08
"http://dbpedia.org/resource/Lesa_Lewis","http://dbpedia.org/resource/Kansas_City,_Missouri",1967-03-09
"http://dbpedia.org/resource/Jake_Knott","http://dbpedia.org/resource/Kansas_City,_Missouri",1990-10-24
"http://dbpedia.org/resource/Salah_Larbès","http://dbpedia.org/resource/Algiers",1952-09-16
"http://dbpedia.org/resource/Sid_Ahmed_Rafik_Mazouzi","http://dbpedia.org/resource/Algiers",1989-02-01
"http://dbpedia.org/resource/Mohamed_Temam","http://dbpedia.org/resource/Algiers",1915-02-23
"http://dbpedia.org/resource/Razak_Al-Hassan","http://dbpedia.org/resource/Ames,_Iowa",1982-05-14
"http://dbpedia.org/resource/Tyra_White","http://dbpedia.org/resource/Kansas_City,_Missouri",1989-03-23
"http://dbpedia.org/resource/Hank_Rieger","http://dbpedia.org/resource/Kansas_City,_Missouri",1918-09-20
"http://dbpedia.org/resource/Hank_Rieger","http://dbpedia.org/resource/Kansas_City,_Missouri",1918-10-20
"http://dbpedia.org/resource/Randy_D._Dunn","http://dbpedia.org/resource/Kansas_City,_Missouri",1982-11-18
"http://dbpedia.org/resource/Daniel_D._Crabtree","http://dbpedia.org/resource/Kansas_City,_Missouri","1956"
"http://dbpedia.org/resource/Dwayne_Boyd","http://dbpedia.org/resource/Kansas_City,_Missouri",1972-03-06
"http://dbpedia.org/resource/Ralph_E._Truman","http://dbpedia.org/resource/Kansas_City,_Missouri",1880-05-10
"http://dbpedia.org/resource/Columbus_Short","http://dbpedia.org/resource/Kansas_City,_Missouri",1982-09-19
"http://dbpedia.org/resource/David_Cone","http://dbpedia.org/resource/Kansas_City,_Missouri",1963-01-02
"http://dbpedia.org/resource/Debra_Mooney","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1947-08-28
"http://dbpedia.org/resource/Don_Cheadle","http://dbpedia.org/resource/Kansas_City,_Missouri",1964-11-29
"http://dbpedia.org/resource/John_Cone","http://dbpedia.org/resource/Kansas_City,_Missouri","1974"
"http://dbpedia.org/resource/John_Cone","http://dbpedia.org/resource/Kansas_City,_Missouri",1974-11-16
"http://dbpedia.org/resource/Napoleon_Kaufman","http://dbpedia.org/resource/Kansas_City,_Missouri",1973-06-07
"http://dbpedia.org/resource/Robert_Morris_(artist)","http://dbpedia.org/resource/Kansas_City,_Missouri",1931-02-09
"http://dbpedia.org/resource/Ahmed_Chibane","http://dbpedia.org/resource/Algiers",1917-03-03
"http://dbpedia.org/resource/Ned_Harris","http://dbpedia.org/resource/Ames,_Iowa",1916-07-09
"http://dbpedia.org/resource/Salah_Mohamed_Samadi","http://dbpedia.org/resource/Algiers",1976-09-16
"http://dbpedia.org/resource/Scott_Corbett","http://dbpedia.org/resource/Kansas_City,_Missouri",1913-07-27
"http://dbpedia.org/resource/Sofia_Boutella","http://dbpedia.org/resource/Algiers",1982-04-03
"http://dbpedia.org/resource/Charles_Ragland_Bunnell","http://dbpedia.org/resource/Kansas_City,_Missouri",1897-01-17
"http://dbpedia.org/resource/Gene_Collins","http://dbpedia.org/resource/Kansas_City,_Missouri",1925-01-07
"http://dbpedia.org/resource/Jeff_Leiding","http://dbpedia.org/resource/Kansas_City,_Missouri",1961-10-28
"http://dbpedia.org/resource/Lori_Endicott","http://dbpedia.org/resource/Kansas_City,_Missouri",1967-08-01
"http://dbpedia.org/resource/Michael_Harden","http://dbpedia.org/resource/Kansas_City,_Missouri",1981-10-21
"http://dbpedia.org/resource/Melora_Creager","http://dbpedia.org/resource/Kansas_City,_Missouri",1966-03-25
"http://dbpedia.org/resource/Aymen_Tahar","http://dbpedia.org/resource/Algiers",1989-10-02
"http://dbpedia.org/resource/Dean_Tolson","http://dbpedia.org/resource/Kansas_City,_Missouri",1951-11-25
"http://dbpedia.org/resource/Edward_Mezvinsky","http://dbpedia.org/resource/Ames,_Iowa",1937-01-17
"http://dbpedia.org/resource/James_E._Stowers","http://dbpedia.org/resource/Kansas_City,_Missouri",1924-01-10
"http://dbpedia.org/resource/Marc_Lévy_(footballer)","http://dbpedia.org/resource/Algiers",1961-08-07
"http://dbpedia.org/resource/Robert_Groves","http://dbpedia.org/resource/Kansas_City,_Missouri",1948-09-27
"http://dbpedia.org/resource/Tahar_Lamri","http://dbpedia.org/resource/Algiers","1958"
"http://dbpedia.org/resource/John_McCormick_(producer)","http://dbpedia.org/resource/Kansas_City,_Missouri",1893-08-17
"http://dbpedia.org/resource/Kerry_Reardon","http://dbpedia.org/resource/Kansas_City,_Missouri",1949-05-06
"http://dbpedia.org/resource/Billel_Benaldjia","http://dbpedia.org/resource/Algiers",1988-08-23
"http://dbpedia.org/resource/Bobby_Voelker","http://dbpedia.org/resource/Kansas_City,_Missouri","1979"
"http://dbpedia.org/resource/Bobby_Voelker","http://dbpedia.org/resource/Kansas_City,_Missouri",1979-04-26
"http://dbpedia.org/resource/Danny_Verdin","http://dbpedia.org/resource/Alexandria,_Louisiana",1964-05-09
"http://dbpedia.org/resource/Evalyn_Knapp","http://dbpedia.org/resource/Kansas_City,_Missouri",1906-06-17
"http://dbpedia.org/resource/Gene_McDaniels","http://dbpedia.org/resource/Kansas_City,_Missouri",1935-02-12
"http://dbpedia.org/resource/Jack_Townley","http://dbpedia.org/resource/Kansas_City,_Missouri",1897-03-03
"http://dbpedia.org/resource/Jimmy_Faircloth","http://dbpedia.org/resource/Alexandria,_Louisiana","1964"
"http://dbpedia.org/resource/Lori_Millin","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1969-09-04
"http://dbpedia.org/resource/Mehdi_Benaldjia","http://dbpedia.org/resource/Algiers",1991-05-14
"http://dbpedia.org/resource/Mohamed_Billel_Benaldjia","http://dbpedia.org/resource/Algiers",1988-08-23
"http://dbpedia.org/resource/Randy_Phillips_(soccer)","http://dbpedia.org/resource/Kansas_City,_Missouri",1959-08-14
"http://dbpedia.org/resource/Robert_Getchell","http://dbpedia.org/resource/Kansas_City,_Missouri","1936"
"http://dbpedia.org/resource/Sofiane_Harkat","http://dbpedia.org/resource/Algiers",1984-01-26
"http://dbpedia.org/resource/Sofiane_Younès","http://dbpedia.org/resource/Algiers",1982-11-25
"http://dbpedia.org/resource/Stephen_Henderson_(actor)","http://dbpedia.org/resource/Kansas_City,_Missouri",1949-08-31
"http://dbpedia.org/resource/Yacine_Kechout","http://dbpedia.org/resource/Algiers",1982-05-07
"http://dbpedia.org/resource/Terry_O'Sullivan","http://dbpedia.org/resource/Kansas_City,_Missouri",1915-07-07
"http://dbpedia.org/resource/Don_Shinnick","http://dbpedia.org/resource/Kansas_City,_Missouri",1935-05-15
"http://dbpedia.org/resource/Donald_E._Ballard","http://dbpedia.org/resource/Kansas_City,_Missouri",1945-12-05
"http://dbpedia.org/resource/James_Madison_Wells","http://dbpedia.org/resource/Alexandria,_Louisiana",1808-01-08
"http://dbpedia.org/resource/Marcus_Denmon","http://dbpedia.org/resource/Kansas_City,_Missouri",1990-03-20
"http://dbpedia.org/resource/Alvin_Benjamin_Rubin","http://dbpedia.org/resource/Alexandria,_Louisiana",1920-03-13
"http://dbpedia.org/resource/James_L._Jones,_Sr.","http://dbpedia.org/resource/Kansas_City,_Missouri",1912-06-26
"http://dbpedia.org/resource/Khaled_Lounici","http://dbpedia.org/resource/Algiers",1967-07-09
"http://dbpedia.org/resource/Luther_F._Cole","http://dbpedia.org/resource/Alexandria,_Louisiana",1925-10-25
"http://dbpedia.org/resource/Betty_Sabo","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-09-15
"http://dbpedia.org/resource/Ub_Iwerks","http://dbpedia.org/resource/Kansas_City,_Missouri",1901-03-24
"http://dbpedia.org/resource/William_F._Nolan","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-03-06
"http://dbpedia.org/resource/Anita_O'Day","http://dbpedia.org/resource/Kansas_City,_Missouri",1919-10-18
"http://dbpedia.org/resource/Peter_Schickele","http://dbpedia.org/resource/Ames,_Iowa",1935-07-17
"http://dbpedia.org/resource/Robert_Altman","http://dbpedia.org/resource/Kansas_City,_Missouri",1925-02-20
"http://dbpedia.org/resource/Tom_Daschle","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1947-12-09
"http://dbpedia.org/resource/Ernest_Truex","http://dbpedia.org/resource/Kansas_City,_Missouri",1889-09-19
"http://dbpedia.org/resource/Bruno_Carette","http://dbpedia.org/resource/Algiers","1956"
"http://dbpedia.org/resource/Bruno_Carette","http://dbpedia.org/resource/Algiers",1956-11-26
"http://dbpedia.org/resource/Edward_Pawley","http://dbpedia.org/resource/Kansas_City,_Missouri",1901-03-16
"http://dbpedia.org/resource/Lisa_Brown_(actress)","http://dbpedia.org/resource/Kansas_City,_Missouri",1954-08-02
"http://dbpedia.org/resource/Sally_Starr_(TV_hostess)","http://dbpedia.org/resource/Kansas_City,_Missouri",1923-01-25
"http://dbpedia.org/resource/Sam_Simmons_(American_football)","http://dbpedia.org/resource/Kansas_City,_Missouri",1979-11-25
"http://dbpedia.org/resource/Guy_Bedos","http://dbpedia.org/resource/Algiers",1934-06-15
"http://dbpedia.org/resource/Eric_Pankey","http://dbpedia.org/resource/Kansas_City,_Missouri","1959"
"http://dbpedia.org/resource/Lana_Gordon_(Kansas_politician)","http://dbpedia.org/resource/Kansas_City,_Missouri",1950-08-20
"http://dbpedia.org/resource/Lucian_Piane","http://dbpedia.org/resource/Kansas_City,_Missouri",1980-10-04
"http://dbpedia.org/resource/Maxime_Bono","http://dbpedia.org/resource/Algiers",1947-11-01
"http://dbpedia.org/resource/Riad_Hammadou","http://dbpedia.org/resource/Algiers",1976-12-05
"http://dbpedia.org/resource/Brad_Mayo","http://dbpedia.org/resource/Kansas_City,_Missouri",1980-06-05
"http://dbpedia.org/resource/D._Brook_Bartlett","http://dbpedia.org/resource/Kansas_City,_Missouri",1937-02-22
"http://dbpedia.org/resource/Jerry_Bails","http://dbpedia.org/resource/Kansas_City,_Missouri",1933-06-26
"http://dbpedia.org/resource/Raouf_Lahcen","http://dbpedia.org/resource/Algiers",1981-07-10
"http://dbpedia.org/resource/Ryan_Silvey","http://dbpedia.org/resource/Kansas_City,_Missouri",1976-04-17
"http://dbpedia.org/resource/Samira_Negrouche","http://dbpedia.org/resource/Algiers",1980-09-13
"http://dbpedia.org/resource/Mehdi_Cerbah","http://dbpedia.org/resource/Algiers",1953-01-03
"http://dbpedia.org/resource/Mehdi_Cerbah","http://dbpedia.org/resource/Algiers",1953-04-03
"http://dbpedia.org/resource/Mohamed_Derrag","http://dbpedia.org/resource/Algiers",1985-04-03
"http://dbpedia.org/resource/Alice_Cherki","http://dbpedia.org/resource/Algiers","1936"
"http://dbpedia.org/resource/Christopher_Chang","http://dbpedia.org/resource/Ames,_Iowa","1975"
"http://dbpedia.org/resource/Craig_A._Kraft","http://dbpedia.org/resource/Ames,_Iowa",1949-12-07
"http://dbpedia.org/resource/Hsissen","http://dbpedia.org/resource/Algiers",1929-12-08
"http://dbpedia.org/resource/Stig_Stench","http://dbpedia.org/resource/Alexandria,_Louisiana",1967-03-18
"http://dbpedia.org/resource/Dominique_Morrison","http://dbpedia.org/resource/Kansas_City,_Missouri",1989-11-29
"http://dbpedia.org/resource/Farouk_Chafaï","http://dbpedia.org/resource/Algiers",1990-06-23
"http://dbpedia.org/resource/Mohamed_Ghalem","http://dbpedia.org/resource/Algiers",1977-10-17
"http://dbpedia.org/resource/Alexandre_Israël","http://dbpedia.org/resource/Algiers",1868-11-25
"http://dbpedia.org/resource/Andrew_DeGraffenreidt","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-03-03
"http://dbpedia.org/resource/Betty_Lynn","http://dbpedia.org/resource/Kansas_City,_Missouri",1926-08-29
"http://dbpedia.org/resource/George_Kinzie_Fitzsimons","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-09-04
"http://dbpedia.org/resource/Hadj_Menouar","http://dbpedia.org/resource/Algiers","1913"
"http://dbpedia.org/resource/Lyes_Boukria","http://dbpedia.org/resource/Algiers",1981-09-09
"http://dbpedia.org/resource/Patrick_Timsit","http://dbpedia.org/resource/Algiers",1959-07-15
"http://dbpedia.org/resource/Philip_Klutznick","http://dbpedia.org/resource/Kansas_City,_Missouri",1907-07-09
"http://dbpedia.org/resource/Gene_Gauntier","http://dbpedia.org/resource/Kansas_City,_Missouri",1885-05-17
"http://dbpedia.org/resource/Souad_Massi","http://dbpedia.org/resource/Algiers",1972-08-23
"http://dbpedia.org/resource/Marylou_Whitney","http://dbpedia.org/resource/Kansas_City,_Missouri",1925-12-24
"http://dbpedia.org/resource/Robert_Lowery_(actor)","http://dbpedia.org/resource/Kansas_City,_Missouri",1913-10-17
"http://dbpedia.org/resource/Maryse_Wolinski","http://dbpedia.org/resource/Algiers",1943-05-03
"http://dbpedia.org/resource/Charles_Warren_(California_politician)","http://dbpedia.org/resource/Kansas_City,_Missouri",1927-04-26
"http://dbpedia.org/resource/Earl_Naylor","http://dbpedia.org/resource/Kansas_City,_Missouri",1919-05-19
"http://dbpedia.org/resource/Eddy_Marnay","http://dbpedia.org/resource/Algiers","1920"
"http://dbpedia.org/resource/Eddy_Marnay","http://dbpedia.org/resource/Algiers",1920-12-18
"http://dbpedia.org/resource/Francis_Clark_Howell","http://dbpedia.org/resource/Kansas_City,_Missouri",1925-11-27
"http://dbpedia.org/resource/Halbert_White","http://dbpedia.org/resource/Kansas_City,_Missouri",1950-11-19
"http://dbpedia.org/resource/Harry_Harris_(director)","http://dbpedia.org/resource/Kansas_City,_Missouri",1922-09-08
"http://dbpedia.org/resource/Jim_Bailey_(American_football)","http://dbpedia.org/resource/Kansas_City,_Missouri",1948-06-09
"http://dbpedia.org/resource/Joseph_P._Teasdale","http://dbpedia.org/resource/Kansas_City,_Missouri",1936-03-29
"http://dbpedia.org/resource/Neva_Morris","http://dbpedia.org/resource/Ames,_Iowa",1895-08-03
"http://dbpedia.org/resource/Polaire","http://dbpedia.org/resource/Algiers",1874-05-14
"http://dbpedia.org/resource/Scott_Ryan_(director)","http://dbpedia.org/resource/Kansas_City,_Missouri",1974-07-04
"http://dbpedia.org/resource/Thomas_Eugene_Everhart","http://dbpedia.org/resource/Kansas_City,_Missouri",1932-02-15
"http://dbpedia.org/resource/Tommy_Rall","http://dbpedia.org/resource/Kansas_City,_Missouri",1929-12-27
"http://dbpedia.org/resource/Yamina_Bachir","http://dbpedia.org/resource/Algiers",1954-03-20
"http://dbpedia.org/resource/Patrick_Hemingway","http://dbpedia.org/resource/Kansas_City,_Missouri",1928-06-28
"http://dbpedia.org/resource/Tomas_Young","http://dbpedia.org/resource/Kansas_City,_Missouri",1979-11-30
"http://dbpedia.org/resource/Michael_Massee","http://dbpedia.org/resource/Kansas_City,_Missouri",1955-08-16
"http://dbpedia.org/resource/Robb_White_(American_football)","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1965-05-26
"http://dbpedia.org/resource/George_Strohmeyer","http://dbpedia.org/resource/Kansas_City,_Missouri",1924-01-27
"http://dbpedia.org/resource/Michael_Andrew_(swimmer)","http://dbpedia.org/resource/Aberdeen,_South_Dakota",1999-04-18
"http://dbpedia.org/resource/Frank_Duncan_(baseball,_born_1901)","http://dbpedia.org/resource/Kansas_City,_Missouri",1901-02-14
"http://dbpedia.org/resource/Courtney_Ryley_Cooper","http://dbpedia.org/resource/Kansas_City,_Missouri",1886-10-31
"http://dbpedia.org/resource/Salah_Sid","http://dbpedia.org/resource/Algiers",1950-06-20
"http://dbpedia.org/resource/DeWayne_Woods","http://dbpedia.org/resource/Kansas_City,_Missouri",1975-11-09
"http://dbpedia.org/resource/Jerome_D._Mack","http://dbpedia.org/resource/Albion,_Michigan",1920-11-06
"http://dbpedia.org/resource/Davis_Allen","http://dbpedia.org/resource/Ames,_Iowa",1916-07-13
