"film","actor","date","dbin","dbout"
"http://dbpedia.org/resource/The_Gathering_Storm_(1974_film)","http://dbpedia.org/resource/Ian_Bannen","1974-11-29","19","39"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/John_Hargreaves_(actor)","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/Bryan_Brown","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/John_Jarratt","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/Ian_Gilmour_(actor)","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/Graeme_Blundell","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/Graham_Kennedy","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Odd_Angry_Shot","http://dbpedia.org/resource/Richard_Moir","1979-03-01","32","83"
"http://dbpedia.org/resource/The_Shoe_(film)","http://dbpedia.org/resource/Ivars_Brakovskis","1998-08-29","10","25"
"http://dbpedia.org/resource/Unidentified_Flying_Oddball","http://dbpedia.org/resource/Jim_Dale","1979-07-26","28","67"
"http://dbpedia.org/resource/Unidentified_Flying_Oddball","http://dbpedia.org/resource/John_Le_Mesurier","1979-07-26","28","67"
"http://dbpedia.org/resource/Unidentified_Flying_Oddball","http://dbpedia.org/resource/Ron_Moody","1979-07-26","28","67"
"http://dbpedia.org/resource/Unidentified_Flying_Oddball","http://dbpedia.org/resource/Kenneth_More","1979-07-26","28","67"
"http://dbpedia.org/resource/Unidentified_Flying_Oddball","http://dbpedia.org/resource/Dennis_Dugan","1979-07-26","28","67"
"http://dbpedia.org/resource/Witnesses_(film)","http://dbpedia.org/resource/Leon_Lučev","2003-07-20","26","40"
"http://dbpedia.org/resource/Aar_Ya_Paar","http://dbpedia.org/resource/Jackie_Shroff","1997-01-31","14","41"
"http://dbpedia.org/resource/Aar_Ya_Paar","http://dbpedia.org/resource/Paresh_Rawal","1997-01-31","14","41"
"http://dbpedia.org/resource/Aar_Ya_Paar","http://dbpedia.org/resource/Deepa_Sahi","1997-01-31","14","41"
"http://dbpedia.org/resource/Aaye_Din_Bahar_Ke","http://dbpedia.org/resource/Dharmendra","1966-11-04","15","38"
"http://dbpedia.org/resource/Aaye_Din_Bahar_Ke","http://dbpedia.org/resource/Balraj_Sahni","1966-11-04","15","38"
"http://dbpedia.org/resource/Aaye_Din_Bahar_Ke","http://dbpedia.org/resource/Asha_Parekh","1966-11-04","15","38"
"http://dbpedia.org/resource/Accumulator_1","http://dbpedia.org/resource/Petr_Forman","1994-03-24","15","31"
"http://dbpedia.org/resource/Accumulator_1","http://dbpedia.org/resource/Edita_Brychta","1994-03-24","15","31"
"http://dbpedia.org/resource/Accumulator_1","http://dbpedia.org/resource/Zdeněk_Svěrák","1994-03-24","15","31"
"http://dbpedia.org/resource/Adorable_(film)","http://dbpedia.org/resource/Sterling_Holloway","1933-05-19","20","46"
"http://dbpedia.org/resource/Adorable_(film)","http://dbpedia.org/resource/Janet_Gaynor","1933-05-19","20","46"
"http://dbpedia.org/resource/Adorable_(film)","http://dbpedia.org/resource/Herbert_Mundin","1933-05-19","20","46"
"http://dbpedia.org/resource/After_Dusk_They_Come","http://dbpedia.org/resource/Kellan_Lutz","2009-06-10","-1","-1"
"http://dbpedia.org/resource/After_Dusk_They_Come","http://dbpedia.org/resource/Jewel_Staite","2009-06-10","-1","-1"
"http://dbpedia.org/resource/After_Dusk_They_Come","http://dbpedia.org/resource/Justin_Baldoni","2009-06-10","-1","-1"
"http://dbpedia.org/resource/After_Dusk_They_Come","http://dbpedia.org/resource/Nikki_Griffin","2009-06-10","-1","-1"
"http://dbpedia.org/resource/After_Dusk_They_Come","http://dbpedia.org/resource/Marc_Bacher","2009-06-10","-1","-1"
"http://dbpedia.org/resource/Afterburn_(film)","http://dbpedia.org/resource/Vincent_Spano","1992-05-30","16","66"
"http://dbpedia.org/resource/Afterburn_(film)","http://dbpedia.org/resource/Laura_Dern","1992-05-30","16","66"
"http://dbpedia.org/resource/Afterburn_(film)","http://dbpedia.org/resource/Robert_Loggia","1992-05-30","16","66"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Lois_Maxwell","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Afro_Poli","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Gino_Bechi","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Ebe_Stignani","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Sophia_Loren","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Giuseppe_Campora","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Renata_Tebaldi","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Luciano_Della_Marra","1953-10-23","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Lois_Maxwell","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Afro_Poli","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Gino_Bechi","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Ebe_Stignani","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Sophia_Loren","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Giuseppe_Campora","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Renata_Tebaldi","1954-10-08","10","52"
"http://dbpedia.org/resource/Aida_(1953_film)","http://dbpedia.org/resource/Luciano_Della_Marra","1954-10-08","10","52"
"http://dbpedia.org/resource/Alter_Ego_(film)","http://dbpedia.org/resource/Sakis_Rouvas","2007-05-10","13","18"
"http://dbpedia.org/resource/Alter_Ego_(film)","http://dbpedia.org/resource/Danai_Skiadi","2007-05-10","13","18"
"http://dbpedia.org/resource/Alter_Ego_(film)","http://dbpedia.org/resource/Doretta_Papadimitriou","2007-05-10","13","18"
"http://dbpedia.org/resource/Alter_Ego_(film)","http://dbpedia.org/resource/Kostis_Kallivretakis","2007-05-10","13","18"
"http://dbpedia.org/resource/American_Girl_(film)","http://dbpedia.org/resource/Jena_Malone","2002-10-16","24","40"
"http://dbpedia.org/resource/American_Girl_(film)","http://dbpedia.org/resource/Alicia_Witt","2002-10-16","24","40"
"http://dbpedia.org/resource/American_Girl_(film)","http://dbpedia.org/resource/Brad_Renfro","2002-10-16","24","40"
"http://dbpedia.org/resource/American_Girl_(film)","http://dbpedia.org/resource/Erik_von_Detten","2002-10-16","24","40"
"http://dbpedia.org/resource/Amok_(1944_film)","http://dbpedia.org/resource/Julián_Soler","1944-12-22","-1","-1"
"http://dbpedia.org/resource/Amok_(1944_film)","http://dbpedia.org/resource/María_Félix","1944-12-22","-1","-1"
"http://dbpedia.org/resource/Amok_(1944_film)","http://dbpedia.org/resource/Stella_Inda","1944-12-22","-1","-1"
"http://dbpedia.org/resource/Angela_(1978_film)","http://dbpedia.org/resource/John_Huston","1978-04-19","5","14"
"http://dbpedia.org/resource/Angela_(1978_film)","http://dbpedia.org/resource/Sophia_Loren","1978-04-19","5","14"
"http://dbpedia.org/resource/Angela_(1978_film)","http://dbpedia.org/resource/John_Vernon","1978-04-19","5","14"
"http://dbpedia.org/resource/Angela_(1978_film)","http://dbpedia.org/resource/Steve_Railsback","1978-04-19","5","14"
"http://dbpedia.org/resource/Angst_(1928_film)","http://dbpedia.org/resource/Gustav_Fröhlich","1928-08-06","21","53"
"http://dbpedia.org/resource/Angst_(1928_film)","http://dbpedia.org/resource/Henry_Edwards_(actor)","1928-08-06","21","53"
"http://dbpedia.org/resource/Angst_(1928_film)","http://dbpedia.org/resource/Elga_Brink","1928-08-06","21","53"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Rajinikanth","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Manorama_(Tamil_actress)","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Sarath_Babu","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Janagaraj","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Kushboo","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Nizhalgal_Ravi","1992-06-27","24","91"
"http://dbpedia.org/resource/Annamalai_(film)","http://dbpedia.org/resource/Radha_Ravi","1992-06-27","24","91"
"http://dbpedia.org/resource/Anni_(film)","http://dbpedia.org/resource/Elisabeth_Markus","1948-06-04","-1","-1"
"http://dbpedia.org/resource/Anni_(film)","http://dbpedia.org/resource/Josef_Meinrad","1948-06-04","-1","-1"
"http://dbpedia.org/resource/Anni_(film)","http://dbpedia.org/resource/Elfie_Mayerhofer","1948-06-04","-1","-1"
"http://dbpedia.org/resource/Anni_(film)","http://dbpedia.org/resource/Siegfried_Breuer","1948-06-04","-1","-1"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Emily_Perkins","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Drew_Seeley","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Selena_Gomez","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Marcus_T._Paulk","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Katharine_Isabelle","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Jessica_Parker_Kennedy","2008-09-16","70","111"
"http://dbpedia.org/resource/Another_Cinderella_Story","http://dbpedia.org/resource/Jane_Lynch","2008-09-16","70","111"
"http://dbpedia.org/resource/Anytown","_USA_(film)","http://dbpedia.org/resource/Doug_Friedline","2005-12-09","8","37"
"http://dbpedia.org/resource/Anytown","_USA_(film)","http://dbpedia.org/resource/Steve_Lonegan","2005-12-09","8","37"
"http://dbpedia.org/resource/Anytown","_USA_(film)","http://dbpedia.org/resource/Dave_Musikant","2005-12-09","8","37"
"http://dbpedia.org/resource/Anytown","_USA_(film)","http://dbpedia.org/resource/Fred_Pesce","2005-12-09","8","37"
"http://dbpedia.org/resource/Aphrodite_(film)","http://dbpedia.org/resource/Valérie_Kaprisky","1982-07-07","11","33"
"http://dbpedia.org/resource/Aphrodite_(film)","http://dbpedia.org/resource/Capucine","1982-07-07","11","33"
"http://dbpedia.org/resource/Aphrodite_(film)","http://dbpedia.org/resource/Delia_Boccardo","1982-07-07","11","33"
"http://dbpedia.org/resource/Aphrodite_(film)","http://dbpedia.org/resource/Horst_Buchholz","1982-07-07","11","33"
"http://dbpedia.org/resource/Argo_(2006_film)","http://dbpedia.org/resource/Jordana_Spiro","2006-08-13","3","41"
"http://dbpedia.org/resource/Argo_(2006_film)","http://dbpedia.org/resource/Marcus_Chait","2006-08-13","3","41"
"http://dbpedia.org/resource/Armageddon_(1997_film)","http://dbpedia.org/resource/Anthony_Wong_(Hong_Kong_actor)","1997-03-22","9","53"
"http://dbpedia.org/resource/Armageddon_(1997_film)","http://dbpedia.org/resource/Andy_Lau","1997-03-22","9","53"
"http://dbpedia.org/resource/Armageddon_(1997_film)","http://dbpedia.org/resource/Michelle_Reis","1997-03-22","9","53"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_film)","http://dbpedia.org/resource/Carmela_Marner","1990-09-30","11","35"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_film)","http://dbpedia.org/resource/Michael_Schneider_(actor)","1990-09-30","11","35"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_film)","http://dbpedia.org/resource/Yossi_Graber","1990-09-30","11","35"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_film)","http://dbpedia.org/resource/Rebecca_De_Mornay","1990-09-30","11","35"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_film)","http://dbpedia.org/resource/John_Savage_(actor)","1990-09-30","11","35"
"http://dbpedia.org/resource/Bedtime_Story_(1941_film)","http://dbpedia.org/resource/Robert_Benchley","1941-12-25","18","52"
"http://dbpedia.org/resource/Bedtime_Story_(1941_film)","http://dbpedia.org/resource/Fredric_March","1941-12-25","18","52"
"http://dbpedia.org/resource/Bedtime_Story_(1941_film)","http://dbpedia.org/resource/Loretta_Young","1941-12-25","18","52"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/Marlon_Brando","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/Marie_Windsor","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/David_Niven","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/Shirley_Jones","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/Dody_Goodman","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_Story_(1964_film)","http://dbpedia.org/resource/Parley_Baer","1964-06-10","-1","-1"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Ronald_Reagan","1951-04-05","51","69"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Ann_Tyrrell","1951-04-05","51","69"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Walter_Slezak","1951-04-05","51","69"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Diana_Lynn","1951-04-05","51","69"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Brad_Johnson_(television_actor)","1951-04-05","51","69"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","http://dbpedia.org/resource/Jesse_White_(actor)","1951-04-05","51","69"
"http://dbpedia.org/resource/Bingo_(1974_film)","http://dbpedia.org/resource/Alexandra_Stewart","1974-03-15","-1","-1"
"http://dbpedia.org/resource/Bingo_(1974_film)","http://dbpedia.org/resource/Gilles_Pelletier","1974-03-15","-1","-1"
"http://dbpedia.org/resource/Bingo_(1974_film)","http://dbpedia.org/resource/Claude_Michaud.","1974-03-15","-1","-1"
"http://dbpedia.org/resource/Bingo_(1974_film)","http://dbpedia.org/resource/Réjean_Guénette","1974-03-15","-1","-1"
"http://dbpedia.org/resource/Bingo_(1974_film)","http://dbpedia.org/resource/Anne-Marie_Provencher","1974-03-15","-1","-1"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Dave_Awl","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/David_Kodeski","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Diana_Slickman","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Greg_Allen_(actor)","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Phil_Ridarelli","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Stephanie_Shaw_(actress)","1998-03-31","6","70"
"http://dbpedia.org/resource/Bingo_(1998_film)","http://dbpedia.org/resource/Steve_Mosqueda","1998-03-31","6","70"
"http://dbpedia.org/resource/Black_Eagle_(1946_film)","http://dbpedia.org/resource/Rossano_Brazzi","1946-09-21","-1","-1"
"http://dbpedia.org/resource/Black_Eagle_(1946_film)","http://dbpedia.org/resource/Irasema_Dilián","1946-09-21","-1","-1"
"http://dbpedia.org/resource/Black_Eagle_(1946_film)","http://dbpedia.org/resource/Gino_Cervi","1946-09-21","-1","-1"
"http://dbpedia.org/resource/Black_Eagle_(1946_film)","http://dbpedia.org/resource/Rina_Morelli","1946-09-21","-1","-1"
"http://dbpedia.org/resource/Black_Scorpion_(film)","http://dbpedia.org/resource/Bruce_Abbott","1995-08-12","15","51"
"http://dbpedia.org/resource/Black_Scorpion_(film)","http://dbpedia.org/resource/Joan_Severance","1995-08-12","15","51"
"http://dbpedia.org/resource/Black_Scorpion_(film)","http://dbpedia.org/resource/Garrett_Morris","1995-08-12","15","51"
"http://dbpedia.org/resource/Black_Scorpion_II","http://dbpedia.org/resource/Laura_Harring","1997-05-13","-1","-1"
"http://dbpedia.org/resource/Black_Scorpion_II","http://dbpedia.org/resource/Joan_Severance","1997-05-13","-1","-1"
"http://dbpedia.org/resource/Black_Scorpion_II","http://dbpedia.org/resource/Garrett_Morris","1997-05-13","-1","-1"
"http://dbpedia.org/resource/Black_Scorpion_II","http://dbpedia.org/resource/Whip_Hubley","1997-05-13","-1","-1"
"http://dbpedia.org/resource/Blacktop_(film)","http://dbpedia.org/resource/Meat_Loaf","2000-10-20","11","36"
"http://dbpedia.org/resource/Blacktop_(film)","http://dbpedia.org/resource/Lochlyn_Munro","2000-10-20","11","36"
"http://dbpedia.org/resource/Blacktop_(film)","http://dbpedia.org/resource/Kristin_Davis","2000-10-20","11","36"
"http://dbpedia.org/resource/Bonifacio:_Ang_Unang_Pangulo","http://dbpedia.org/resource/Vina_Morales","2014-12-25","-1","-1"
"http://dbpedia.org/resource/Bonifacio:_Ang_Unang_Pangulo","http://dbpedia.org/resource/Robin_Padilla","2014-12-25","-1","-1"
"http://dbpedia.org/resource/Bonifacio:_Ang_Unang_Pangulo","http://dbpedia.org/resource/Daniel_Padilla","2014-12-25","-1","-1"
"http://dbpedia.org/resource/Border_Cafe_(film)","http://dbpedia.org/resource/Harry_Carey_(actor)","1937-06-04","8","35"
"http://dbpedia.org/resource/Brave_New_World_(1998_film)","http://dbpedia.org/resource/Tim_Guinee","1998-04-19","-1","-1"
"http://dbpedia.org/resource/Brave_New_World_(1998_film)","http://dbpedia.org/resource/Leonard_Nimoy","1998-04-19","-1","-1"
"http://dbpedia.org/resource/Brave_New_World_(1998_film)","http://dbpedia.org/resource/Peter_Gallagher","1998-04-19","-1","-1"
"http://dbpedia.org/resource/Brave_New_World_(1998_film)","http://dbpedia.org/resource/Sally_Kirkland","1998-04-19","-1","-1"
"http://dbpedia.org/resource/Brave_New_World_(1998_film)","http://dbpedia.org/resource/Rya_Kihlstedt","1998-04-19","-1","-1"
"http://dbpedia.org/resource/Brenda_Starr_(film)","http://dbpedia.org/resource/Timothy_Dalton","1989-05-15","24","89"
